transaction_date,product_id,store_id,price_id,promotion_id,quantity,unit_price,revenue,is_promo,price_scope,price_type
2025-05-26 09:38:09,492,119,2241,,2,41.40,82.80,False,COUNTRY,STANDARD
2025-04-06 16:48:04,511,118,2297,,3,97.85,293.55,False,COUNTRY,STANDARD
2025-04-12 14:41:17,497,118,2255,,4,57.95,231.80,False,COUNTRY,STANDARD
2025-01-07 20:11:31,511,114,2296,,4,103.00,412.00,False,COUNTRY,STANDARD
2025-03-09 13:45:28,510,114,2293,,2,100.00,200.00,False,COUNTRY,STANDARD
2025-06-27 16:12:07,500,117,2264,,3,66.50,199.50,False,COUNTRY,STANDARD
2025-04-26 11:57:45,508,114,2287,,4,94.00,376.00,False,COUNTRY,STANDARD
2025-06-20 14:45:04,483,118,2213,,3,18.05,54.15,False,COUNTRY,STANDARD
2025-02-10 20:45:59,509,117,2291,,3,92.15,276.45,False,COUNTRY,STANDARD
2025-05-11 12:07:12,506,118,2282,,4,83.60,334.40,False,COUNTRY,STANDARD
2025-01-07 14:35:36,488,120,2322,,5,33.10,165.50,False,STORE,STANDARD
2025-06-06 10:04:19,495,115,2248,,2,55.00,110.00,False,COUNTRY,STANDARD
2025-05-15 15:49:26,503,120,2274,,4,71.10,284.40,False,COUNTRY,STANDARD
2025-06-14 10:28:29,485,118,2219,,5,23.75,118.75,False,COUNTRY,STANDARD
2025-02-03 15:32:58,485,115,2218,,3,25.00,75.00,False,COUNTRY,STANDARD
2025-05-13 11:19:10,507,114,2284,,2,91.00,182.00,False,COUNTRY,STANDARD
2025-03-30 17:57:18,491,116,2236,,4,43.00,172.00,False,COUNTRY,STANDARD
2025-06-12 17:17:08,489,116,2230,,3,37.00,111.00,False,COUNTRY,STANDARD
2025-05-09 19:10:37,500,114,2263,,4,70.00,280.00,False,COUNTRY,STANDARD
2025-05-25 09:52:55,486,118,2222,,2,26.60,53.20,False,COUNTRY,STANDARD
2025-06-14 18:16:41,483,1,2212,,1,19.00,19.00,False,COUNTRY,STANDARD
2025-06-08 19:01:31,505,119,2280,,3,76.50,229.50,False,COUNTRY,STANDARD
2025-05-04 12:51:51,501,117,2267,,2,69.35,138.70,False,COUNTRY,STANDARD
2025-01-19 20:03:10,490,120,2328,,4,38.50,154.00,False,STORE,STANDARD
2025-04-29 12:21:38,494,120,2340,,4,49.30,197.20,False,STORE,STANDARD
2025-03-30 15:08:48,491,118,2237,,5,40.85,204.25,False,COUNTRY,STANDARD
2025-03-23 12:29:07,497,114,2254,,5,61.00,305.00,False,COUNTRY,STANDARD
2025-02-06 10:03:18,495,116,2248,,3,55.00,165.00,False,COUNTRY,STANDARD
2025-03-05 11:52:20,508,119,2289,,3,84.60,253.80,False,COUNTRY,STANDARD
2025-05-08 17:29:31,487,115,2224,,3,31.00,93.00,False,COUNTRY,STANDARD
2025-01-24 15:32:29,496,1,2251,,2,58.00,116.00,False,COUNTRY,STANDARD
2025-01-13 09:18:31,487,118,2225,,4,29.45,117.80,False,COUNTRY,STANDARD
2025-01-28 15:08:56,490,1,2233,,3,40.00,120.00,False,COUNTRY,STANDARD
2025-04-14 14:02:25,504,118,2276,,2,77.90,155.80,False,COUNTRY,STANDARD
2025-04-03 17:18:04,499,116,2260,,4,67.00,268.00,False,COUNTRY,STANDARD
2025-05-21 13:52:39,497,120,2256,,4,54.90,219.60,False,COUNTRY,STANDARD
2025-04-11 14:50:21,485,114,2311,,5,27.50,137.50,False,STORE,STANDARD
2025-02-20 18:32:25,505,115,2278,,2,85.00,170.00,False,COUNTRY,STANDARD
2025-02-05 20:21:51,482,1,2209,,4,16.00,64.00,False,COUNTRY,STANDARD
2025-02-08 18:57:32,497,120,2256,,4,54.90,219.60,False,COUNTRY,STANDARD
2025-02-11 15:39:47,491,118,2237,,5,40.85,204.25,False,COUNTRY,STANDARD
2025-05-10 17:34:31,499,118,2261,,4,63.65,254.60,False,COUNTRY,STANDARD
2025-04-05 14:43:07,496,1,2251,,3,58.00,174.00,False,COUNTRY,STANDARD
2025-06-26 19:01:38,499,117,2261,,3,63.65,190.95,False,COUNTRY,STANDARD
2025-01-14 18:30:10,489,116,2230,,3,37.00,111.00,False,COUNTRY,STANDARD
2025-01-09 18:44:07,485,116,2218,,4,25.00,100.00,False,COUNTRY,STANDARD
2025-03-22 15:09:26,1,120,2301,,3,14.20,42.60,False,STORE,STANDARD
2025-01-16 20:08:33,494,120,2340,,4,49.30,197.20,False,STORE,STANDARD
2025-06-19 16:33:24,498,118,2258,,3,60.80,182.40,False,COUNTRY,STANDARD
2025-04-28 17:21:34,511,115,2296,,3,103.00,309.00,False,COUNTRY,STANDARD
2025-06-06 16:12:15,502,117,2270,,3,72.20,216.60,False,COUNTRY,STANDARD
2025-02-27 13:49:18,498,117,2258,,1,60.80,60.80,False,COUNTRY,STANDARD
2025-03-23 16:22:35,503,120,2274,,5,71.10,355.50,False,COUNTRY,STANDARD
2025-05-27 19:34:24,490,114,2326,,4,42.50,170.00,False,STORE,STANDARD
2025-02-07 13:02:18,507,118,2285,,2,86.45,172.90,False,COUNTRY,STANDARD
2025-06-17 13:47:30,492,120,2334,,2,43.90,87.80,False,STORE,STANDARD
2025-05-24 20:17:08,487,117,2318,,2,31.95,63.90,False,STORE,STANDARD
2025-03-04 09:42:57,500,116,2263,,4,70.00,280.00,False,COUNTRY,STANDARD
2025-01-14 10:26:21,501,116,2266,,3,73.00,219.00,False,COUNTRY,STANDARD
2025-01-02 17:59:10,484,115,2215,,3,22.00,66.00,False,COUNTRY,STANDARD
2025-05-03 19:12:48,501,120,2268,,3,65.70,197.10,False,COUNTRY,STANDARD
2025-06-15 09:58:49,491,117,2330,,3,43.35,130.05,False,STORE,STANDARD
2025-05-17 20:46:54,501,116,2266,,2,73.00,146.00,False,COUNTRY,STANDARD
2025-04-17 11:59:58,510,115,2293,,1,100.00,100.00,False,COUNTRY,STANDARD
2025-05-07 11:59:47,507,119,2286,,2,81.90,163.80,False,COUNTRY,STANDARD
2025-01-03 13:36:38,509,1,2290,,3,97.00,291.00,False,COUNTRY,STANDARD
2025-03-14 16:41:34,510,118,2294,,3,95.00,285.00,False,COUNTRY,STANDARD
2025-05-10 16:17:12,509,115,2290,,3,97.00,291.00,False,COUNTRY,STANDARD
2025-04-28 19:16:45,491,115,2236,,3,43.00,129.00,False,COUNTRY,STANDARD
2025-03-17 18:43:48,1,118,2207,,3,12.35,37.05,False,COUNTRY,STANDARD
2025-04-20 17:20:05,486,119,2223,,2,25.20,50.40,False,COUNTRY,STANDARD
2025-02-17 11:30:20,502,114,2269,,3,76.00,228.00,False,COUNTRY,STANDARD
2025-04-09 12:28:48,1,117,2300,,3,14.85,44.55,False,STORE,STANDARD
2025-03-19 18:46:36,511,118,2297,,3,97.85,293.55,False,COUNTRY,STANDARD
2025-06-27 12:03:42,489,118,2231,,2,35.15,70.30,False,COUNTRY,STANDARD
2025-02-10 15:43:32,495,117,2342,,2,54.75,109.50,False,STORE,STANDARD
2025-06-13 13:23:39,503,114,2272,,4,79.00,316.00,False,COUNTRY,STANDARD
2025-05-03 11:29:47,488,115,2227,,4,34.00,136.00,False,COUNTRY,STANDARD
2025-05-18 19:52:13,494,120,2340,,4,49.30,197.20,False,STORE,STANDARD
2025-05-15 16:33:45,502,114,2269,,4,76.00,304.00,False,COUNTRY,STANDARD
2025-01-16 17:57:32,483,114,2305,,2,21.50,43.00,False,STORE,STANDARD
2025-02-12 14:54:33,499,115,2260,,3,67.00,201.00,False,COUNTRY,STANDARD
2025-05-30 16:05:57,484,116,2215,,4,22.00,88.00,False,COUNTRY,STANDARD
2025-04-27 11:32:26,506,1,2281,,4,88.00,352.00,False,COUNTRY,STANDARD
2025-05-24 16:43:51,499,1,2260,,3,67.00,201.00,False,COUNTRY,STANDARD
2025-04-12 13:52:00,504,1,2275,,1,82.00,82.00,False,COUNTRY,STANDARD
2025-01-12 15:22:44,499,114,2260,,3,67.00,201.00,False,COUNTRY,STANDARD
2025-01-18 16:02:18,498,1,2257,,2,64.00,128.00,False,COUNTRY,STANDARD
2025-06-14 20:41:26,486,115,2221,,2,28.00,56.00,False,COUNTRY,STANDARD
2025-04-25 15:24:05,509,119,2292,,3,87.30,261.90,False,COUNTRY,STANDARD
2025-01-31 11:34:25,501,118,2267,,2,69.35,138.70,False,COUNTRY,STANDARD
2025-01-01 09:19:29,504,116,2275,,3,82.00,246.00,False,COUNTRY,STANDARD
2025-02-28 12:29:22,498,119,2259,,1,57.60,57.60,False,COUNTRY,STANDARD
2025-01-29 09:51:42,489,116,2230,,3,37.00,111.00,False,COUNTRY,STANDARD
2025-03-03 12:04:06,500,1,2263,,3,70.00,210.00,False,COUNTRY,STANDARD
2025-03-04 20:02:25,495,1,2248,,2,55.00,110.00,False,COUNTRY,STANDARD
2025-01-15 11:32:18,488,116,2227,,4,34.00,136.00,False,COUNTRY,STANDARD
2025-05-28 18:49:43,507,118,2285,,3,86.45,259.35,False,COUNTRY,STANDARD
2025-02-06 19:33:14,488,117,2321,,4,34.80,139.20,False,STORE,STANDARD
2025-01-16 17:37:56,490,117,2327,,2,40.50,81.00,False,STORE,STANDARD
2025-05-23 16:03:22,501,119,2268,,2,65.70,131.40,False,COUNTRY,STANDARD
2025-06-28 15:26:09,506,118,2282,,5,83.60,418.00,False,COUNTRY,STANDARD
2025-05-18 16:15:54,493,115,2242,,2,49.00,98.00,False,COUNTRY,STANDARD
2025-04-29 09:35:26,490,115,2233,,3,40.00,120.00,False,COUNTRY,STANDARD
2025-04-10 12:16:13,498,115,2257,,2,64.00,128.00,False,COUNTRY,STANDARD
2025-04-26 14:05:34,501,114,2266,,2,73.00,146.00,False,COUNTRY,STANDARD
2025-04-07 19:38:38,482,117,2303,,3,17.70,53.10,False,STORE,STANDARD
2025-02-18 18:46:42,508,114,2287,,3,94.00,282.00,False,COUNTRY,STANDARD
2025-03-27 13:58:00,496,116,2251,,3,58.00,174.00,False,COUNTRY,STANDARD
2025-01-31 20:48:30,510,116,2293,,2,100.00,200.00,False,COUNTRY,STANDARD
2025-04-12 12:35:20,503,116,2272,,5,79.00,395.00,False,COUNTRY,STANDARD
2025-05-17 19:22:19,493,120,2337,,4,46.60,186.40,False,STORE,STANDARD
2025-04-30 10:51:46,492,120,2334,,3,43.90,131.70,False,STORE,STANDARD
2025-02-22 14:20:26,505,118,2279,,3,80.75,242.25,False,COUNTRY,STANDARD
2025-02-07 09:16:35,499,116,2260,,4,67.00,268.00,False,COUNTRY,STANDARD
2025-02-20 14:14:24,490,115,2233,,2,40.00,80.00,False,COUNTRY,STANDARD
2025-03-07 16:46:41,496,118,2252,,4,55.10,220.40,False,COUNTRY,STANDARD
2025-04-01 11:08:46,495,115,2248,,2,55.00,110.00,False,COUNTRY,STANDARD
2025-05-15 09:53:54,486,1,2221,,1,28.00,28.00,False,COUNTRY,STANDARD
2025-01-02 15:08:53,511,1,2296,,2,103.00,206.00,False,COUNTRY,STANDARD
2025-01-03 12:32:29,483,115,2212,,2,19.00,38.00,False,COUNTRY,STANDARD
2025-06-18 16:01:00,482,120,2304,,5,16.90,84.50,False,STORE,STANDARD
2025-05-09 20:43:27,490,1,2233,,2,40.00,80.00,False,COUNTRY,STANDARD
2025-05-15 11:15:12,484,114,2308,,4,24.50,98.00,False,STORE,STANDARD
2025-03-10 15:05:23,507,118,2285,,3,86.45,259.35,False,COUNTRY,STANDARD
2025-06-28 12:19:43,495,116,2248,,2,55.00,110.00,False,COUNTRY,STANDARD
2025-01-24 15:24:24,501,1,2266,,2,73.00,146.00,False,COUNTRY,STANDARD
2025-06-29 11:05:31,482,1,2209,,4,16.00,64.00,False,COUNTRY,STANDARD
2025-05-25 10:57:33,501,118,2267,,2,69.35,138.70,False,COUNTRY,STANDARD
2025-06-27 18:30:17,488,116,2227,,4,34.00,136.00,False,COUNTRY,STANDARD
2025-06-25 13:57:34,510,114,2293,,2,100.00,200.00,False,COUNTRY,STANDARD
2025-01-05 12:37:09,486,118,2222,,3,26.60,79.80,False,COUNTRY,STANDARD
2025-03-18 11:36:15,510,114,2293,,3,100.00,300.00,False,COUNTRY,STANDARD
2025-04-09 20:08:50,502,118,2270,,3,72.20,216.60,False,COUNTRY,STANDARD
2025-01-14 10:27:14,497,118,2255,,4,57.95,231.80,False,COUNTRY,STANDARD
2025-03-25 09:40:17,491,119,2238,,4,38.70,154.80,False,COUNTRY,STANDARD
2025-04-02 17:24:27,496,116,2251,,3,58.00,174.00,False,COUNTRY,STANDARD
2025-01-22 18:18:51,502,119,2271,,2,68.40,136.80,False,COUNTRY,STANDARD
2025-01-22 13:09:24,503,114,2272,,4,79.00,316.00,False,COUNTRY,STANDARD
2025-03-23 14:06:05,504,119,2277,,1,73.80,73.80,False,COUNTRY,STANDARD
2025-04-24 14:48:17,511,117,2297,,2,97.85,195.70,False,COUNTRY,STANDARD
2025-02-17 15:28:35,485,114,2388,87,6,20.00,120.00,True,STORE,PROMO
2025-01-23 14:35:05,484,1,2215,,3,22.00,66.00,False,COUNTRY,STANDARD
2025-01-04 13:26:24,508,119,2289,,2,84.60,169.20,False,COUNTRY,STANDARD
2025-05-27 17:10:43,504,116,2275,,3,82.00,246.00,False,COUNTRY,STANDARD
2025-03-10 13:17:31,486,115,2365,84,2,25.20,50.40,True,COUNTRY,PROMO
2025-04-22 13:26:19,483,115,2212,,2,19.00,38.00,False,COUNTRY,STANDARD
2025-04-03 13:15:46,506,114,2281,,5,88.00,440.00,False,COUNTRY,STANDARD
2025-04-28 10:08:19,500,116,2263,,4,70.00,280.00,False,COUNTRY,STANDARD
2025-03-27 18:24:51,511,119,2298,,3,92.70,278.10,False,COUNTRY,STANDARD
2025-04-21 19:38:08,495,118,2249,,3,52.25,156.75,False,COUNTRY,STANDARD
2025-05-03 14:11:25,491,116,2236,,5,43.00,215.00,False,COUNTRY,STANDARD
2025-05-28 12:20:24,490,120,2328,,4,38.50,154.00,False,STORE,STANDARD
2025-04-04 10:59:36,507,119,2286,,1,81.90,81.90,False,COUNTRY,STANDARD
2025-06-24 17:01:46,499,115,2260,,3,67.00,201.00,False,COUNTRY,STANDARD
2025-04-23 13:53:44,511,116,2296,,3,103.00,309.00,False,COUNTRY,STANDARD
2025-06-22 16:08:40,507,119,2286,,2,81.90,163.80,False,COUNTRY,STANDARD
2025-06-18 11:45:27,488,117,2321,,4,34.80,139.20,False,STORE,STANDARD
2025-06-03 16:37:25,483,120,2307,,3,19.60,58.80,False,STORE,STANDARD
2025-04-03 20:57:51,498,1,2257,,1,64.00,64.00,False,COUNTRY,STANDARD
2025-06-18 19:22:10,484,116,2215,,3,22.00,66.00,False,COUNTRY,STANDARD
2025-03-26 15:06:00,499,119,2262,,2,60.30,120.60,False,COUNTRY,STANDARD
2025-05-11 20:33:35,489,116,2230,,2,37.00,74.00,False,COUNTRY,STANDARD
2025-04-11 16:49:43,495,118,2249,,2,52.25,104.50,False,COUNTRY,STANDARD
2025-05-04 10:18:26,492,1,2239,,1,46.00,46.00,False,COUNTRY,STANDARD
2025-03-31 13:21:29,484,115,2363,84,3,19.80,59.40,True,COUNTRY,PROMO
2025-03-31 16:06:28,497,120,2256,,5,54.90,274.50,False,COUNTRY,STANDARD
2025-03-18 09:51:45,491,114,2329,,4,45.50,182.00,False,STORE,STANDARD
2025-06-15 10:43:51,1,118,2207,,3,12.35,37.05,False,COUNTRY,STANDARD
2025-05-13 11:35:10,510,116,2293,,3,100.00,300.00,False,COUNTRY,STANDARD
2025-04-29 12:51:25,498,119,2259,,1,57.60,57.60,False,COUNTRY,STANDARD
2025-04-12 09:47:39,486,119,2223,,1,25.20,25.20,False,COUNTRY,STANDARD
2025-04-10 09:45:13,495,119,2250,,1,49.50,49.50,False,COUNTRY,STANDARD
2025-05-28 10:51:55,489,114,2323,,2,39.50,79.00,False,STORE,STANDARD
2025-02-20 16:07:16,492,118,2240,,3,43.70,131.10,False,COUNTRY,STANDARD
2025-06-02 15:39:25,497,118,2255,,4,57.95,231.80,False,COUNTRY,STANDARD
2025-04-28 18:11:52,492,118,2240,,3,43.70,131.10,False,COUNTRY,STANDARD
2025-06-22 11:20:07,510,114,2293,,2,100.00,200.00,False,COUNTRY,STANDARD
2025-02-16 14:44:09,490,114,2326,,4,42.50,170.00,False,STORE,STANDARD
2025-05-28 15:27:11,494,115,2245,,4,52.00,208.00,False,COUNTRY,STANDARD
2025-05-23 11:31:18,501,115,2266,,1,73.00,73.00,False,COUNTRY,STANDARD
2025-04-26 18:03:55,486,118,2222,,3,26.60,79.80,False,COUNTRY,STANDARD
2025-05-05 11:12:52,511,1,2296,,3,103.00,309.00,False,COUNTRY,STANDARD
2025-04-15 19:31:26,511,120,2298,,4,92.70,370.80,False,COUNTRY,STANDARD
2025-01-22 18:01:50,496,115,2251,,2,58.00,116.00,False,COUNTRY,STANDARD
2025-03-12 12:34:18,490,1,2233,,2,40.00,80.00,False,COUNTRY,STANDARD
2025-05-25 20:49:49,505,120,2280,,4,76.50,306.00,False,COUNTRY,STANDARD
2025-05-27 10:17:49,498,114,2257,,3,64.00,192.00,False,COUNTRY,STANDARD
2025-04-23 17:13:27,498,1,2257,,1,64.00,64.00,False,COUNTRY,STANDARD
2025-03-18 09:28:16,504,116,2275,,3,82.00,246.00,False,COUNTRY,STANDARD
2025-04-23 10:49:51,508,114,2287,,3,94.00,282.00,False,COUNTRY,STANDARD
2025-06-06 19:27:10,487,118,2225,,3,29.45,88.35,False,COUNTRY,STANDARD
2025-02-22 09:36:22,506,116,2281,,5,88.00,440.00,False,COUNTRY,STANDARD
2025-03-24 20:18:18,500,115,2263,,4,70.00,280.00,False,COUNTRY,STANDARD
